sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNoteType,TripNoteTypeID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNoteType,NoteType,2,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNoteType,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNoteType,CreatedAt,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNoteType,NoteTypeColor,5,varchar,10,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripStatus,TripStatusID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripStatus,StatusText,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripStatus,CreatedDate,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripStatus,CreatedBy,4,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,UserRoleID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,UserID,2,int,NULL,FOREIGN KEY,dbo,User,UserID
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,RoleID,3,int,NULL,FOREIGN KEY,dbo,Role,RoleID
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,CreatedBy,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,CreatedDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,ModifiedBy,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,ModifiedDate,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserRole,RecordStatus,8,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,PermissionID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,PermissionName,2,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Permission,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,WaypointsID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,FarmerFieldID,2,int,NULL,FOREIGN KEY,dbo,FarmerField,FarmerFieldID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,Seqno,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,WaypointsLat,4,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,WaypointsLong,5,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,CreatedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,CreatedBy,7,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,ModifiedDate,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,ModifiedBy,9,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Waypoints,RecordStatus,10,varchar,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,PartiesID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,PartiesName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Parties,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,CommodityID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,CommodityName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Commodity,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,FarmFieldCommodityID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,FarmFieldID,2,int,NULL,FOREIGN KEY,dbo,FarmerField,FarmerFieldID
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,CommodityID,3,int,NULL,FOREIGN KEY,dbo,Commodity,CommodityID
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,TruckRate,4,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,CreatedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,CreatedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,ModifiedBy,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,ModifiedDate,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,FarmFieldCommodity,RecordStatus,9,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,RoleResourcePermissionID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,RoleID,2,int,NULL,FOREIGN KEY,dbo,Role,RoleID
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,ResourceID,3,int,NULL,FOREIGN KEY,dbo,Resource,ResourceID
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,PermissionID,4,int,NULL,FOREIGN KEY,dbo,Permission,PermissionID
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,CreatedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,CreatedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,ModifiedBy,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,ModifiedDate,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,RoleResourcePermission,RecordStatus,9,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,ResourceID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,ResourceName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Resource,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,OrganisationID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,OrganisationName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Organisation,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,OrganisationResourcePermissionID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,OrganisationID,2,int,NULL,FOREIGN KEY,dbo,Organisation,OrganisationID
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,ResourceID,3,int,NULL,FOREIGN KEY,dbo,Resource,ResourceID
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,PermissionID,4,int,NULL,FOREIGN KEY,dbo,Permission,PermissionID
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,CreatedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,CreatedDate,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,ModifiedBy,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,ModifiedDate,8,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,OrganisationResourcePermission,RecordStatus,9,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,UserOrganisationID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,UserID,2,int,NULL,FOREIGN KEY,dbo,User,UserID
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,OrganisationID,3,int,NULL,FOREIGN KEY,dbo,Organisation,OrganisationID
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,CreatedBy,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,CreatedDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,ModifiedBy,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,ModifiedDate,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserOrganisation,RecordStatus,8,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,sysdiagrams,name,1,nvarchar,128,UNIQUE,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,sysdiagrams,principal_id,2,int,NULL,UNIQUE,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,sysdiagrams,diagram_id,3,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,sysdiagrams,version,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,sysdiagrams,definition,5,varbinary,-1,NULL,NULL,NULL,NULL
